overview,genres,budget,popularity,runtime,vote_average,vote_count
"as a wild stallion travels across the frontiers of the old west, he befriends a young human and finds true love with a mare.","['western', 'animation', 'adventure', 'comedy', 'family']",0.8163265306122448,0.6549021660827239,0.2580645161290322,0.7659574468085107,0.4764638346727899
"as a wild stallion travels across the frontiers of the old west, he befriends a young human and finds true love with a mare.","['western', 'animation', 'adventure', 'comedy', 'family']",0.8163265306122448,0.6549021660827239,0.2580645161290322,0.7659574468085107,0.4764638346727899
"as a wild stallion travels across the frontiers of the old west, he befriends a young human and finds true love with a mare.","['western', 'animation', 'adventure', 'comedy', 'family']",0.8163265306122448,0.6549021660827239,0.2580645161290322,0.7659574468085107,0.4764638346727899
"as a wild stallion travels across the frontiers of the old west, he befriends a young human and finds true love with a mare.","['western', 'animation', 'adventure', 'comedy', 'family']",0.8163265306122448,0.6549021660827239,0.2580645161290322,0.7659574468085107,0.4764638346727899
"when his army unit was ambushed during the first gulf war, sergeant raymond shaw saved his fellow soldiers just as his commanding officer, then-captain ben marco, was knocked unconscious. brokering the incident for political capital, shaw eventually becomes a vice-presidential nominee, while marco is haunted by dreams of what happened -- or didn't happen -- in kuwait. as marco (now a major) investigates, the story begins to unravel, to the point where he questions if it happened at all. is it possible the entire unit was kidnapped and brainwashed to believe shaw is a war hero as part of a plot to seize the white house? some very powerful people at manchurian global corporation appear desperate to stop him from finding out.","['drama', 'thriller', 'mystery']",0.8163265306122448,0.3362337296106356,0.7526881720430108,0.5106382978723404,0.2250287026406429
"blending lively music and brilliant animation, this sequel to the original 'fantasia' restores 'the sorcerer's apprentice' and adds seven new shorts.","['animation', 'family', 'music']",0.8163265306122448,0.2283672932049646,0.1612903225806451,0.6808510638297872,0.1670493685419058
"blending lively music and brilliant animation, this sequel to the original 'fantasia' restores 'the sorcerer's apprentice' and adds seven new shorts.","['animation', 'family', 'music']",0.8163265306122448,0.2283672932049646,0.1612903225806451,0.6808510638297872,0.1670493685419058
"as a child living in africa, jill young saw her mother killed while protecting wild gorillas from poachers led by andrei strasser. now an adult, jill cares for an orphaned gorilla named joe -- who, due to a genetic anomaly, is 15 feet tall. when gregg o'hara arrives from california and sees the animal, he convinces jill that joe would be safest at his wildlife refuge. but strasser follows them to the u.s., intent on capturing joe for himself.","['action', 'adventure', 'family', 'fantasy']",0.9183673469387756,0.1044099597085167,0.5913978494623656,0.4468085106382979,0.1188289322617681
"chris neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. there is one thing missing: his wife. after he dies, his wife, annie killed herself and went to hell. chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven.","['drama', 'fantasy', 'romance']",0.8673469387755101,0.3440415551075738,0.5806451612903226,0.6382978723404255,0.330654420206659
"after the lord of darkness decides he will not cede his thrown to any of his three sons, the two most powerful of them escape to earth to create a kingdom for themselves. this action closes the portal filtering sinful souls to hell and causes satan to wither away. he must send his most weak but beloved son, little nicky, to earth to return his brothers to hell.","['comedy', 'fantasy', 'romance']",0.8673469387755101,0.2881686510549971,0.3333333333333333,0.2978723404255319,0.2508610792192882
"folklore collectors and con artists, jake and will grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. however, they are put to the test  when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.","['adventure', 'fantasy', 'action', 'comedy', 'thriller']",0.8979591836734693,0.630816340588709,0.6344086021505377,0.3829787234042552,0.4690011481056257
"'we come in peace' is not what those green men from mars mean when they invade our planet, armed with irresistible weapons and a cruel sense of humor.  this star studded cast must play victim to the alien’s fun and games in this comedy homage to science fiction films of the '50s and '60s.","['comedy', 'fantasy', 'science fiction']",0.7142857142857143,0.6929355427580277,0.5053763440860215,0.4893617021276594,0.8656716417910449
"walking with dinosaurs 3d is a film depicting life-like 3d dinosaur characters set in photo-real landscapes that transports audiences to the prehistoric world as it existed 70 million years ago. the film is based on the 1999 documentary television miniseries walking with dinosaurs, produced by the bbc. walking with dinosaurs 3d is being produced by evergreen studios, the company that produced happy feet, and it is was released on october 11, 2013.","['animation', 'family', 'adventure']",0.8163265306122448,0.1585405828718377,0.3010752688172043,0.2978723404255319,0.0757749712973593
"walking with dinosaurs 3d is a film depicting life-like 3d dinosaur characters set in photo-real landscapes that transports audiences to the prehistoric world as it existed 70 million years ago. the film is based on the 1999 documentary television miniseries walking with dinosaurs, produced by the bbc. walking with dinosaurs 3d is being produced by evergreen studios, the company that produced happy feet, and it is was released on october 11, 2013.","['animation', 'family', 'adventure']",0.8163265306122448,0.1585405828718377,0.3010752688172043,0.2978723404255319,0.0757749712973593
"bugs bunny and daffy duck are up to their feuding ways again. tired of playing second fiddle to bugs, daffy has decided to leave the studio for good. he is aided by warner bros.' humor impaired vice president of comedy, kate houghton, who releases him from his contract and instructs wb security guard/aspiring stunt man dj drake to capture and ""escort"" daffy off the studio lot.","['animation', 'comedy', 'family']",0.8163265306122448,0.2627025231797397,0.3333333333333333,0.3829787234042552,0.1699196326061998
"bugs bunny and daffy duck are up to their feuding ways again. tired of playing second fiddle to bugs, daffy has decided to leave the studio for good. he is aided by warner bros.' humor impaired vice president of comedy, kate houghton, who releases him from his contract and instructs wb security guard/aspiring stunt man dj drake to capture and ""escort"" daffy off the studio lot.","['animation', 'comedy', 'family']",0.8163265306122448,0.2627025231797397,0.3333333333333333,0.3829787234042552,0.1699196326061998
"arrogant, self-centered movie director guido contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. with only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother.","['drama', 'music', 'romance']",0.8163265306122448,0.1470633872742394,0.5698924731182796,0.276595744680851,0.0941446613088404
"arrogant, self-centered movie director guido contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. with only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother.","['drama', 'music', 'romance']",0.8163265306122448,0.1470633872742394,0.5698924731182796,0.276595744680851,0.0941446613088404
"babe, fresh from his victory in the sheepherding contest, returns to farmer hoggett's farm, but after farmer hoggett is injured and unable to work, babe has to go to the big city to save the farm.","['adventure', 'comedy', 'drama', 'family', 'fantasy']",0.9183673469387756,0.1784700363535996,0.3548387096774194,0.2978723404255319,0.17451205510907
"arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless arthur's grandfather returns to sign some papers and pay off the family debt. arthur discovers that the key to success lies in his own descent into the land of the minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. somewhere among them is hidden a pile of rubies, too. can arthur be of stout heart and save the day? romance beckons as well, and a villain lurks.","['adventure', 'fantasy', 'animation', 'family']",0.8775510204081632,0.4258741898055178,0.3763440860215054,0.4680851063829787,0.3662456946039036
"arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless arthur's grandfather returns to sign some papers and pay off the family debt. arthur discovers that the key to success lies in his own descent into the land of the minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. somewhere among them is hidden a pile of rubies, too. can arthur be of stout heart and save the day? romance beckons as well, and a villain lurks.","['adventure', 'fantasy', 'animation', 'family']",0.8775510204081632,0.4258741898055178,0.3763440860215054,0.4680851063829787,0.3662456946039036
"an ecological drama/documentary, filmed throughout the globe. part thriller, part meditation on the vanishing wonders of the sub-aquatic world.","['documentary', 'family']",0.0,0.1682628145020296,0.2688172043010752,0.7446808510638298,0.0631458094144661
"an ecological drama/documentary, filmed throughout the globe. part thriller, part meditation on the vanishing wonders of the sub-aquatic world.","['documentary', 'family']",0.0,0.1682628145020296,0.2688172043010752,0.7446808510638298,0.0631458094144661
"an ecological drama/documentary, filmed throughout the globe. part thriller, part meditation on the vanishing wonders of the sub-aquatic world.","['documentary', 'family']",0.0,0.1682628145020296,0.2688172043010752,0.7446808510638298,0.0631458094144661
"rocky and bullwinkle have been living off the finances made from the reruns of their cartoon show. boris and natasha somehow manage to crossover into reality and team up with fearless leader, an evil criminal turned media mogul with some evil plans up his sleeve. rocky and bullwinkle must stop the three of them before they wreak havoc.","['action', 'adventure', 'animation', 'comedy', 'family']",0.7755102040816326,0.1411492223552155,0.3118279569892473,0.0212765957446808,0.0493685419058553
"rocky and bullwinkle have been living off the finances made from the reruns of their cartoon show. boris and natasha somehow manage to crossover into reality and team up with fearless leader, an evil criminal turned media mogul with some evil plans up his sleeve. rocky and bullwinkle must stop the three of them before they wreak havoc.","['action', 'adventure', 'animation', 'comedy', 'family']",0.7755102040816326,0.1411492223552155,0.3118279569892473,0.0212765957446808,0.0493685419058553
"to prevent a world war from breaking out, famous characters from victorian literature band together to do battle against a cunning villain.","['fantasy', 'action', 'thriller', 'science fiction']",0.7959183673469387,0.745524582563672,0.5483870967741936,0.4042553191489362,0.6624569460390358
"pleasantly plump teenager, tracy turnblad and her best friend, penny pingleton audition to be on the corny collins show – and tracy wins. but when scheming amber von tussle and her mother plot to destroy tracy, it turns to chaos.","['family', 'comedy', 'music', 'romance']",0.510204081632653,0.489723508424825,0.6236559139784946,0.5744680851063829,0.4064293915040184
"pleasantly plump teenager, tracy turnblad and her best friend, penny pingleton audition to be on the corny collins show – and tracy wins. but when scheming amber von tussle and her mother plot to destroy tracy, it turns to chaos.","['family', 'comedy', 'music', 'romance']",0.510204081632653,0.489723508424825,0.6236559139784946,0.5744680851063829,0.4064293915040184
"having lived through traumatizing events during wwii, father lankester merrin takes a sabbatical from the church to conduct archaeological excavations in british-administered east africa. merrin unearths an ancient byzantine church believed have been built and then immediately buried to keep down evil from the crypt below. the natives are convinced that uncovering the church has unleashed a demon, and begin to violently clash with the british military troops. as the village rapidly disintegrates into chaos and war, merrin must face-off with the demon which has taken possession of somebody close to him.","['horror', 'mystery', 'thriller']",0.8163265306122448,0.247705262614606,0.5913978494623656,0.1914893617021276,0.1044776119402985
"the true story of texas congressman charlie wilson's covert dealings in afghanistan, where his efforts to assist rebels in their war with the soviets had some unforeseen and long-reaching effects.","['comedy', 'drama', 'history']",0.7653061224489794,0.2938943928960178,0.4623655913978495,0.5744680851063829,0.1934557979334099
"the true story of texas congressman charlie wilson's covert dealings in afghanistan, where his efforts to assist rebels in their war with the soviets had some unforeseen and long-reaching effects.","['comedy', 'drama', 'history']",0.7653061224489794,0.2938943928960178,0.4623655913978495,0.5744680851063829,0.1934557979334099
"navy seal lieutenant a.k. waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. when the democratic government of nigeria collapses and the country is taken over by a ruthless military dictator, waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a doctors without borders physician.","['action', 'drama', 'war']",0.7142857142857143,0.4252007922224661,0.6666666666666667,0.5531914893617021,0.3283582089552239
"navy seal lieutenant a.k. waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. when the democratic government of nigeria collapses and the country is taken over by a ruthless military dictator, waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a doctors without borders physician.","['action', 'drama', 'war']",0.7142857142857143,0.4252007922224661,0.6666666666666667,0.5531914893617021,0.3283582089552239
"navy seal lieutenant a.k. waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. when the democratic government of nigeria collapses and the country is taken over by a ruthless military dictator, waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a doctors without borders physician.","['action', 'drama', 'war']",0.7142857142857143,0.4252007922224661,0.6666666666666667,0.5531914893617021,0.3283582089552239
"monsters under the bed are scary enough, but what happens when an entire house is out to get you? three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.","['animation', 'comedy', 'family', 'fantasy']",0.7653061224489794,0.5715788217866742,0.3440860215053763,0.5319148936170213,0.5011481056257177
"monsters under the bed are scary enough, but what happens when an entire house is out to get you? three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.","['animation', 'comedy', 'family', 'fantasy']",0.7653061224489794,0.5715788217866742,0.3440860215053763,0.5319148936170213,0.5011481056257177
the story of the romance between the king of siam (now thailand) and the widowed british school teacher anna leonowens during the 1860's. anna teaches the children and becomes romanced by the king. she convinces him that a man can be loved by just one woman.,"['drama', 'history', 'romance']",0.7653061224489794,0.2094515272791401,0.956989247311828,0.5531914893617021,0.1125143513203214
the story of the romance between the king of siam (now thailand) and the widowed british school teacher anna leonowens during the 1860's. anna teaches the children and becomes romanced by the king. she convinces him that a man can be loved by just one woman.,"['drama', 'history', 'romance']",0.7653061224489794,0.2094515272791401,0.956989247311828,0.5531914893617021,0.1125143513203214
"theseus is a mortal man chosen by zeus to lead the fight against the ruthless king hyperion, who is on a rampage across greece to obtain a weapon that can destroy humanity.","['fantasy', 'action', 'drama']",0.7653061224489794,0.595910262082844,0.5483870967741936,0.4042553191489362,0.5045924225028703
"when a mafia accountant is taken hostage on his beat, a police officer – wracked by guilt from a prior stint as a negotiator – must negotiate the standoff, even as his own family is held captive by the mob.","['mystery', 'drama', 'thriller', 'crime']",0.5306122448979591,0.3719008713871911,0.5806451612903226,0.5106382978723404,0.2933409873708381
"a young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the dredge are bent on mankind's destruction.","['animation', 'action', 'science fiction', 'family', 'adventure']",0.7653061224489794,0.226997835091286,0.3763440860215054,0.5319148936170213,0.1791044776119403
"a young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the dredge are bent on mankind's destruction.","['animation', 'action', 'science fiction', 'family', 'adventure']",0.7653061224489794,0.226997835091286,0.3763440860215054,0.5319148936170213,0.1791044776119403
"sergeant todd is a veteran soldier for an elite group of the armed forces. after being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. he soon interacts with a group of crash survivors who lead out a peaceful existence. the peace is broken as the new soldiers land on the planet to eliminate the colony, which sergeant todd must defend.","['action', 'war', 'science fiction']",0.7653061224489794,0.1866075904497962,0.4301075268817204,0.4893617021276594,0.1262916188289322
"sergeant todd is a veteran soldier for an elite group of the armed forces. after being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. he soon interacts with a group of crash survivors who lead out a peaceful existence. the peace is broken as the new soldiers land on the planet to eliminate the colony, which sergeant todd must defend.","['action', 'war', 'science fiction']",0.7653061224489794,0.1866075904497962,0.4301075268817204,0.4893617021276594,0.1262916188289322
"sergeant todd is a veteran soldier for an elite group of the armed forces. after being defeated by a new breed of genetically engineered soldiers, he is dumped on a waste planet and left for dead. he soon interacts with a group of crash survivors who lead out a peaceful existence. the peace is broken as the new soldiers land on the planet to eliminate the colony, which sergeant todd must defend.","['action', 'war', 'science fiction']",0.7653061224489794,0.1866075904497962,0.4301075268817204,0.4893617021276594,0.1262916188289322
"after a car crash sends repressed cartoonist stu miley (fraser) into a coma, he and the mischievous monkeybone, his hilariously horny alter-ego, wake up in a wacked-out waystation for lost souls. when monkeybone takes over stu's body and escapes to wreak havoc on the real world, stu has to find a way to stop him before his sister pulls the plug on reality forever!","['adventure', 'fantasy', 'animation', 'action', 'comedy']",0.7653061224489794,0.1272707915923985,0.3655913978494624,0.1063829787234041,0.0442020665901262
"after a car crash sends repressed cartoonist stu miley (fraser) into a coma, he and the mischievous monkeybone, his hilariously horny alter-ego, wake up in a wacked-out waystation for lost souls. when monkeybone takes over stu's body and escapes to wreak havoc on the real world, stu has to find a way to stop him before his sister pulls the plug on reality forever!","['adventure', 'fantasy', 'animation', 'action', 'comedy']",0.7653061224489794,0.1272707915923985,0.3655913978494624,0.1063829787234041,0.0442020665901262
"a young girl is institutionalized by her abusive stepfather. retreating to an alternative reality as a coping strategy, she envisions a plan which will help her escape from the mental facility.","['action', 'fantasy', 'thriller']",0.836734693877551,0.6149282784503644,0.5483870967741936,0.4468085106382979,0.9311136624569462
"all bets are off when corrupt homicide cop rick santoro witnesses a murder during a boxing match. it's up to him and lifelong friend and naval intelligence agent kevin dunne to uncover the conspiracy behind the killing. at every turn, santoro makes increasingly shocking discoveries that even he can't turn a blind eye to.","['crime', 'mystery']",0.7448979591836733,0.3267476987010469,0.4193548387096774,0.4255319148936169,0.1871412169919632
"dr. john dolittle the beloved doctor is back, but this time around he plays cupid to bumbling circus bear archie as he's so smitten by a pacific western bear female, ava. dr. dolittle must help a group of forest creatures to save their forest. but with the aid of his mangy, madcap animal friends, dr. dolittle must teach archie the ways of true romance in time to save his species and his home before their habit is gone. so john held a meeting for every animal in the forest to not give up without a fight no matter what kind of animal expression they have and everyone agrees to do it and save their home.","['comedy', 'family', 'romance', 'fantasy']",0.7142857142857143,0.2128412410072929,0.3010752688172043,0.2340425531914894,0.2347876004592422
"jarhead is a film about a us marine anthony swofford’s experience in the gulf war. after putting up with an arduous boot camp, swafford and his unit are sent to the persian gulf where they are earger to fight but are forced to stay back from the action. meanwhile swofford gets news of his girlfriend is cheating on him. desperately he wants to kill someone and finally put his training to use.","['drama', 'war']",0.7346938775510202,0.5064878188149835,0.7096774193548387,0.5957446808510637,0.4385763490241102
"jarhead is a film about a us marine anthony swofford’s experience in the gulf war. after putting up with an arduous boot camp, swafford and his unit are sent to the persian gulf where they are earger to fight but are forced to stay back from the action. meanwhile swofford gets news of his girlfriend is cheating on him. desperately he wants to kill someone and finally put his training to use.","['drama', 'war']",0.7346938775510202,0.5064878188149835,0.7096774193548387,0.5957446808510637,0.4385763490241102
"jarhead is a film about a us marine anthony swofford’s experience in the gulf war. after putting up with an arduous boot camp, swafford and his unit are sent to the persian gulf where they are earger to fight but are forced to stay back from the action. meanwhile swofford gets news of his girlfriend is cheating on him. desperately he wants to kill someone and finally put his training to use.","['drama', 'war']",0.7346938775510202,0.5064878188149835,0.7096774193548387,0.5957446808510637,0.4385763490241102
"david aames (tom cruise) has it all: wealth, good looks and gorgeous women on his arm. but just as he begins falling for the warmhearted sofia (penelope cruz), his face is horribly disfigured in a car accident. that's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.","['drama', 'mystery', 'romance', 'science fiction', 'thriller']",0.693877551020408,0.4290389714215359,0.8279569892473119,0.5744680851063829,0.6182548794489093
"apartment building superintendent cleveland heep rescues what he thinks is a young woman from the pool he maintains. when he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.","['drama', 'thriller', 'fantasy', 'mystery']",0.7653061224489794,0.3177686765908898,0.5483870967741936,0.3191489361702126,0.2342135476463835
the story of the first major battle of the american phase of the vietnam war and the soldiers on both sides that fought it.,"['action', 'history', 'war']",0.7653061224489794,0.3097430699118771,0.8494623655913979,0.6170212765957447,0.2985074626865672
the story of the first major battle of the american phase of the vietnam war and the soldiers on both sides that fought it.,"['action', 'history', 'war']",0.7653061224489794,0.3097430699118771,0.8494623655913979,0.6170212765957447,0.2985074626865672
the story of the first major battle of the american phase of the vietnam war and the soldiers on both sides that fought it.,"['action', 'history', 'war']",0.7653061224489794,0.3097430699118771,0.8494623655913979,0.6170212765957447,0.2985074626865672
publisher will randall becomes a werewolf and has to fight to keep his job.,['fantasy'],0.0,0.2162276857388467,0.7096774193548387,0.4680851063829787,0.1234213547646383
"follows a young man named albert and his horse, joey, and how their bond is broken when joey is sold to the cavalry and sent to the trenches of world war one. despite being too young to enlist, albert heads to france to save his friend.","['drama', 'war']",0.673469387755102,0.4637134855240894,0.935483870967742,0.6808510638297872,0.5688863375430541
"follows a young man named albert and his horse, joey, and how their bond is broken when joey is sold to the cavalry and sent to the trenches of world war one. despite being too young to enlist, albert heads to france to save his friend.","['drama', 'war']",0.673469387755102,0.4637134855240894,0.935483870967742,0.6808510638297872,0.5688863375430541
"follows a young man named albert and his horse, joey, and how their bond is broken when joey is sold to the cavalry and sent to the trenches of world war one. despite being too young to enlist, albert heads to france to save his friend.","['drama', 'war']",0.673469387755102,0.4637134855240894,0.935483870967742,0.6808510638297872,0.5688863375430541
"in a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. his journey takes him into a world beyond his wildest dreams and reveals his true identity.","['adventure', 'fantasy', 'romance', 'family']",0.7142857142857143,0.7548924423894751,0.7311827956989247,0.702127659574468,0.6791044776119405
"austrian mountaineer, heinrich harrer journeys to the himalayas without his family to head an expedition in 1939. but when world war ii breaks out, the arrogant harrer falls into allied forces' hands as a prisoner of war. he escapes with a fellow detainee and makes his way to llaso, tibet, where he meets the 14-year-old dalai lama, whose friendship ultimately transforms his outlook on life.","['adventure', 'drama', 'history']",0.7142857142857143,0.2660702026135093,0.8279569892473119,0.6808510638297872,0.3610792192881745
"austrian mountaineer, heinrich harrer journeys to the himalayas without his family to head an expedition in 1939. but when world war ii breaks out, the arrogant harrer falls into allied forces' hands as a prisoner of war. he escapes with a fellow detainee and makes his way to llaso, tibet, where he meets the 14-year-old dalai lama, whose friendship ultimately transforms his outlook on life.","['adventure', 'drama', 'history']",0.7142857142857143,0.2660702026135093,0.8279569892473119,0.6808510638297872,0.3610792192881745
"a small town girl and a city boy meet on the sunset strip, while pursuing their hollywood dreams.","['comedy', 'drama', 'music', 'romance']",0.7653061224489794,0.369578390750613,0.6881720430107527,0.4680851063829787,0.2204362801377727
"a small town girl and a city boy meet on the sunset strip, while pursuing their hollywood dreams.","['comedy', 'drama', 'music', 'romance']",0.7653061224489794,0.369578390750613,0.6881720430107527,0.4680851063829787,0.2204362801377727
"fourth-generation army col. william mcnamara is imprisoned in a brutal german pow camp. still, as the senior-ranking american officer, he commands his fellow inmates, keeping a sense of honor alive in a place where honor is easy to destroy, all under the dangerous eye of the luftwafe vetran col. wilhelm visser. never giving up the fight to win the war, mcnamara is silently planning, waiting for his moment to strike back at the enemy. a murder in the camp gives him the chance to set a risky plan in motion. with a court martial to keep visser and the germans distracted, mcnamara orchestrates a cunning scheme to escape and destroy a nearby munitions plant, enlisting the unwitting help of young lt. tommy hart. together with his men, mcnamara uses a hero's resolve to carry out his mission, ultimately forced to weigh the value of his life against the good of his country.","['drama', 'war']",0.7142857142857143,0.2238656962922679,0.7096774193548387,0.4468085106382979,0.1377726750861079
"fourth-generation army col. william mcnamara is imprisoned in a brutal german pow camp. still, as the senior-ranking american officer, he commands his fellow inmates, keeping a sense of honor alive in a place where honor is easy to destroy, all under the dangerous eye of the luftwafe vetran col. wilhelm visser. never giving up the fight to win the war, mcnamara is silently planning, waiting for his moment to strike back at the enemy. a murder in the camp gives him the chance to set a risky plan in motion. with a court martial to keep visser and the germans distracted, mcnamara orchestrates a cunning scheme to escape and destroy a nearby munitions plant, enlisting the unwitting help of young lt. tommy hart. together with his men, mcnamara uses a hero's resolve to carry out his mission, ultimately forced to weigh the value of his life against the good of his country.","['drama', 'war']",0.7142857142857143,0.2238656962922679,0.7096774193548387,0.4468085106382979,0.1377726750861079
"fourth-generation army col. william mcnamara is imprisoned in a brutal german pow camp. still, as the senior-ranking american officer, he commands his fellow inmates, keeping a sense of honor alive in a place where honor is easy to destroy, all under the dangerous eye of the luftwafe vetran col. wilhelm visser. never giving up the fight to win the war, mcnamara is silently planning, waiting for his moment to strike back at the enemy. a murder in the camp gives him the chance to set a risky plan in motion. with a court martial to keep visser and the germans distracted, mcnamara orchestrates a cunning scheme to escape and destroy a nearby munitions plant, enlisting the unwitting help of young lt. tommy hart. together with his men, mcnamara uses a hero's resolve to carry out his mission, ultimately forced to weigh the value of his life against the good of his country.","['drama', 'war']",0.7142857142857143,0.2238656962922679,0.7096774193548387,0.4468085106382979,0.1377726750861079
"a policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, frank.","['adventure', 'animation', 'action', 'comedy', 'family']",0.7653061224489794,0.1657297664787564,0.3870967741935484,0.4468085106382979,0.1303099885189437
"a policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, frank.","['adventure', 'animation', 'action', 'comedy', 'family']",0.7653061224489794,0.1657297664787564,0.3870967741935484,0.4468085106382979,0.1303099885189437
"dorothy wakes up in post-tornado kansas, only to be whisked back to oz to try to save her old friends the scarecrow, the lion, the tin man and glinda from a devious new villain, the jester. wiser the owl, marshal mallow, china princess and tugg the tugboat join dorothy on her latest magical journey through the colorful landscape of oz to restore order and happiness to emerald city.","['animation', 'music', 'family']",0.7142857142857143,0.1050107635642102,0.3118279569892473,0.4468085106382979,0.0241102181400689
"dorothy wakes up in post-tornado kansas, only to be whisked back to oz to try to save her old friends the scarecrow, the lion, the tin man and glinda from a devious new villain, the jester. wiser the owl, marshal mallow, china princess and tugg the tugboat join dorothy on her latest magical journey through the colorful landscape of oz to restore order and happiness to emerald city.","['animation', 'music', 'family']",0.7142857142857143,0.1050107635642102,0.3118279569892473,0.4468085106382979,0.0241102181400689
"when gigantic robots attack new york city, ""sky captain"" uses his private air force to fight them off. his ex-girlfriend, reporter polly perkins, has been investigating the recent disappearance of prominent scientists. suspecting a link between the global robot attacks and missing men, sky captain and polly decide to work together. they fly to the himalayas in pursuit of the mysterious dr. totenkopf, the mastermind behind the robots.","['mystery', 'action', 'thriller', 'science fiction', 'adventure']",0.7142857142857143,0.3876339076483629,0.5161290322580645,0.4042553191489362,0.2514351320321469
"novelist catherine tramell is once again in trouble with the law, and scotland yard appoints psychiatrist dr. michael glass to evaluate her. though, like detective nick curran before him, glass is entranced by tramell and lured into a seductive game.","['crime', 'mystery', 'thriller']",0.7142857142857143,0.2119035104732914,0.5913978494623656,0.1702127659574467,0.1027554535017221
"a historical drama set in roman egypt, concerning philosopher hypatia of alexandria and her relationship with her slave davus, who is torn between his love for her and the possibility of gaining his freedom by joining the rising tide of christianity.","['adventure', 'drama', 'history']",0.7142857142857143,0.296856858198487,0.7311827956989247,0.6595744680851064,0.2261768082663605
"a historical drama set in roman egypt, concerning philosopher hypatia of alexandria and her relationship with her slave davus, who is torn between his love for her and the possibility of gaining his freedom by joining the rising tide of christianity.","['adventure', 'drama', 'history']",0.7142857142857143,0.296856858198487,0.7311827956989247,0.6595744680851064,0.2261768082663605
"when captain amazing (kinnear) is kidnapped by casanova frankenstein (rush) a group of superheroes combine together to create a plan. but these aren't normal superheroes. now, the group who include such heroes as mr. furious (stiller), the shoveller (macy) and the blue raja (azaria) must put all the powers together to save everyone they know and love.","['adventure', 'fantasy', 'action', 'comedy', 'science fiction']",0.693877551020408,0.2034990459480575,0.6666666666666667,0.4042553191489362,0.142939150401837
"president lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers.","['action', 'fantasy', 'horror']",0.7040816326530611,0.6071908935436012,0.3763440860215054,0.3617021276595744,0.7278989667049369
"two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love.","['romance', 'drama', 'mystery']",0.673469387755102,0.4066980985928432,0.5698924731182796,0.4680851063829787,0.3450057405281286
"mulder and scully, now taken off the fbi's x files cases, must find a way to fight the shadowy elements of the government to find out the truth about a conspiracy that might mean the alien colonization of earth.","['mystery', 'science fiction', 'thriller']",0.673469387755102,0.2923164733838376,0.6666666666666667,0.5957446808510637,0.2795637198622273
"as the roman empire crumbles, young romulus augustus flees the city and embarks on a perilous voyage to britain to track down a legion of supporters.","['action', 'adventure', 'fantasy', 'war']",0.683673469387755,0.1930364337371953,0.4623655913978495,0.2553191489361701,0.1182548794489093
"as the roman empire crumbles, young romulus augustus flees the city and embarks on a perilous voyage to britain to track down a legion of supporters.","['action', 'adventure', 'fantasy', 'war']",0.683673469387755,0.1930364337371953,0.4623655913978495,0.2553191489361701,0.1182548794489093
